"ID";"method";"file";"N";"M";"DIST";"kvar_obj";"kmeans_obj";"means_obj";"sd_obj"
"C5S6Y9B7";"ace-exchange";"N228_M3_normal-wide_C5S6Y9B7";228;3;"normal-wide";20054.8764448366;2705.71792378635;0.0261266901205598;0.0884500781094169
"C5S6Y9B7";"k-means-exchange";"N228_M3_normal-wide_C5S6Y9B7";228;3;"normal-wide";19821.801034808;2705.79600041473;0.00442080205575088;0.296699642679547
"C5S6Y9B7";"kplus";"N228_M3_normal-wide_C5S6Y9B7";228;3;"normal-wide";20068.7467205954;2705.77778938465;0.0138640067495095;0.00178050409783862
"C5S6Y9B7";"random";"N228_M3_normal-wide_C5S6Y9B7";228;3;"normal-wide";19544.924762367;2653.16873250406;0.593846507754579;0.495122943582842
"C5S8E1K2";"ace-exchange";"N180_M3_normal_C5S8E1K2";180;3;"normal";1060.49321703943;555.908741353871;0.0396251694653059;0.0778428089506546
"C5S8E1K2";"k-means-exchange";"N180_M3_normal_C5S8E1K2";180;3;"normal";1042.55599159253;556.040400238448;0.0039574327119865;0.244463542502722
"C5S8E1K2";"kplus";"N180_M3_normal_C5S8E1K2";180;3;"normal";1062.82807167943;556.039787696724;0.00488838109931543;0.00241081040856383
"C5S8E1K2";"random";"N180_M3_normal_C5S8E1K2";180;3;"normal";1053.4313200456;546.76060398708;0.29735564348333;0.168842029735251
"C5U4O0Z7";"ace-exchange";"N204_M2_normal-wide_C5U4O0Z7";204;2;"normal-wide";11845.8287085147;1581.66643486179;0.0554185496504197;0.0826389769463055
"C5U4O0Z7";"k-means-exchange";"N204_M2_normal-wide_C5U4O0Z7";204;2;"normal-wide";11712.5464119295;1581.8860488532;0.0012721143031628;0.33380578503373
"C5U4O0Z7";"kplus";"N204_M2_normal-wide_C5U4O0Z7";204;2;"normal-wide";11851.9504129229;1581.88519347605;0.00356854150581862;0.000917313429871003
"C5U4O0Z7";"random";"N204_M2_normal-wide_C5U4O0Z7";204;2;"normal-wide";11665.4401055034;1558.04308605032;0.590908897289686;0.439668249196713
"C5X4O2W1";"ace-exchange";"N108_M4_uniform_C5X4O2W1";108;4;"uniform";2.47146166778778;35.9949068977473;0.00799581518017303;0.0141632897563808
"C5X4O2W1";"k-means-exchange";"N108_M4_uniform_C5X4O2W1";108;4;"uniform";2.4063817832925;35.9990183211532;0.00456893249604573;0.0539125142099058
"C5X4O2W1";"kplus";"N108_M4_uniform_C5X4O2W1";108;4;"uniform";2.47429663570744;35.9983805937053;0.00558395926512914;0.00902372071508221
"C5X4O2W1";"random";"N108_M4_uniform_C5X4O2W1";108;4;"uniform";2.3914181926785;34.6411898783349;0.122777971747349;0.0573125030030444
"C6N5G8T0";"ace-exchange";"N252_M1_normal-wide_C6N5G8T0";252;1;"normal-wide";5323.39792929201;849.186129144604;0.0500316829828028;0.0253153766724175
"C6N5G8T0";"k-means-exchange";"N252_M1_normal-wide_C6N5G8T0";252;1;"normal-wide";5270.5017776399;849.274408940314;9.85501854706278e-06;0.321453831113516
"C6N5G8T0";"kplus";"N252_M1_normal-wide_C6N5G8T0";252;1;"normal-wide";5323.70717477375;849.274408859565;4.68076698548064e-05;8.17288480581269e-06
"C6N5G8T0";"random";"N252_M1_normal-wide_C6N5G8T0";252;1;"normal-wide";5317.55554727608;833.907795018878;0.694369516530907;0.14331196688481
"C6P1T7F3";"ace-exchange";"N300_M3_uniform_C6P1T7F3";300;3;"uniform";4.88487797384208;74.3401946594478;0.00176678639319207;0.00329127170128614
"C6P1T7F3";"k-means-exchange";"N300_M3_uniform_C6P1T7F3";300;3;"uniform";4.84274871153529;74.3405641829838;0.000387042354171474;0.0290538742491159
"C6P1T7F3";"kplus";"N300_M3_uniform_C6P1T7F3";300;3;"uniform";4.88529809935137;74.3405364740091;0.000534861192314162;0.00117441531360507
"C6P1T7F3";"random";"N300_M3_uniform_C6P1T7F3";300;3;"uniform";4.8587697063483;73.8071604881402;0.0616181704257097;0.0220367380092777
"C7T4I5J6";"ace-exchange";"N192_M1_uniform_C7T4I5J6";192;1;"uniform";0.919210478104698;15.3014526332214;0.00388566684947966;0.00331447681248997
"C7T4I5J6";"k-means-exchange";"N192_M1_uniform_C7T4I5J6";192;1;"uniform";0.9111456355779;15.3018965722521;6.70297595206648e-06;0.0306601708972857
"C7T4I5J6";"kplus";"N192_M1_uniform_C7T4I5J6";192;1;"uniform";0.91929820704295;15.3018965715767;9.0417112611485e-06;5.65003931560781e-05
"C7T4I5J6";"random";"N192_M1_uniform_C7T4I5J6";192;1;"uniform";0.907605365624169;15.2783074709973;0.0312961265638781;0.038396404885969
"C8E9G7V4";"ace-exchange";"N120_M3_uniform_C8E9G7V4";120;3;"uniform";2.08040021754128;31.6953264950894;0.00676002659731439;0.0108144446825681
"C8E9G7V4";"k-means-exchange";"N120_M3_uniform_C8E9G7V4";120;3;"uniform";2.05297820120035;31.6978886302676;0.00144582702002179;0.0369547905195536
"C8E9G7V4";"kplus";"N120_M3_uniform_C8E9G7V4";120;3;"uniform";2.08190510750837;31.6974722502662;0.00294277375408754;0.00435363525574941
"C8E9G7V4";"random";"N120_M3_uniform_C8E9G7V4";120;3;"uniform";2.04352025835208;31.0687180093753;0.10572944148961;0.0408471967908979
"C9F7B8J4";"ace-exchange";"N288_M3_normal-wide_C9F7B8J4";288;3;"normal-wide";28741.0904025476;3534.27495631327;0.0265047601087275;0.0776939665062858
"C9F7B8J4";"k-means-exchange";"N288_M3_normal-wide_C9F7B8J4";288;3;"normal-wide";28193.2716170854;3534.36950567415;0.00308788322764591;0.461172040625005
"C9F7B8J4";"kplus";"N288_M3_normal-wide_C9F7B8J4";288;3;"normal-wide";28752.6702506575;3534.36527632598;0.0063261860721253;0.00169866624703611
"C9F7B8J4";"random";"N288_M3_normal-wide_C9F7B8J4";288;3;"normal-wide";28467.6022710868;3506.91255960357;0.464956257581284;0.275523963589901
"C9G4D0W5";"ace-exchange";"N288_M2_normal_C9G4D0W5";288;2;"normal";1014.70515585465;572.869862698516;0.00485643112975494;0.0200965208395633
"C9G4D0W5";"k-means-exchange";"N288_M2_normal_C9G4D0W5";288;2;"normal";1010.87492049575;572.873040129301;0.000267021448775048;0.0995692347043349
"C9G4D0W5";"kplus";"N288_M2_normal_C9G4D0W5";288;2;"normal";1014.83828510068;572.873040005899;0.000264928310414934;0.000444915393792489
"C9G4D0W5";"random";"N288_M2_normal_C9G4D0W5";288;2;"normal";1006.22869303028;560.851609453121;0.383634051950647;0.124258811480419
"C9M5Q4A6";"ace-exchange";"N48_M2_uniform_C9M5Q4A6";48;2;"uniform";0.471881514166072;7.90439228104898;0.0212555578618776;0.0225965381150265
"C9M5Q4A6";"k-means-exchange";"N48_M2_uniform_C9M5Q4A6";48;2;"uniform";0.438244570575786;7.9101879863961;0.00464507596916514;0.0942471366940271
"C9M5Q4A6";"kplus";"N48_M2_uniform_C9M5Q4A6";48;2;"uniform";0.472766569334403;7.91017315274222;0.00508589091865966;0.0166420757615619
"C9M5Q4A6";"random";"N48_M2_uniform_C9M5Q4A6";48;2;"uniform";0.451032004748897;7.23401373732937;0.213388859090628;0.0904148568312736
"C9P3L6Z7";"ace-exchange";"N144_M2_uniform_C9P3L6Z7";144;2;"uniform";1.75439549484286;25.9331869007068;0.0023476383357775;0.00318215234414665
"C9P3L6Z7";"k-means-exchange";"N144_M2_uniform_C9P3L6Z7";144;2;"uniform";1.69791629136054;25.9334662474519;0.000305282851008531;0.0625781256932589
"C9P3L6Z7";"kplus";"N144_M2_uniform_C9P3L6Z7";144;2;"uniform";1.75456822952305;25.9334546194777;0.000598196467358925;0.000828442834928139
"C9P3L6Z7";"random";"N144_M2_uniform_C9P3L6Z7";144;2;"uniform";1.69460497501862;25.6208276902642;0.0716370179369632;0.0664256182646858
"C9Z2Y7S5";"ace-exchange";"N108_M1_uniform_C9Z2Y7S5";108;1;"uniform";0.429541162522769;7.30942266905924;0.00736204897812398;0.00866274698720793
"C9Z2Y7S5";"k-means-exchange";"N108_M1_uniform_C9Z2Y7S5";108;1;"uniform";0.398370735364789;7.31033201103454;1.2816490467582e-05;0.0938675285768679
"C9Z2Y7S5";"kplus";"N108_M1_uniform_C9Z2Y7S5";108;1;"uniform";0.429839441626321;7.31033196731679;4.92832364721307e-05;0.000153269895601493
"C9Z2Y7S5";"random";"N108_M1_uniform_C9Z2Y7S5";108;1;"uniform";0.418678779418559;7.01824140913695;0.140175329521298;0.0614615851765966
"D0B4L3S1";"ace-exchange";"N24_M2_uniform_D0B4L3S1";24;2;"uniform";0.262720425462034;4.05891658623124;0.0380220274479749;0.063350845400522
"D0B4L3S1";"k-means-exchange";"N24_M2_uniform_D0B4L3S1";24;2;"uniform";0.239022282515041;4.07298361129425;0.0139938954186315;0.131978101368379
"D0B4L3S1";"kplus";"N24_M2_uniform_D0B4L3S1";24;2;"uniform";0.266652321867029;4.07009389779935;0.0261453250035022;0.0400206554972353
"D0B4L3S1";"random";"N24_M2_uniform_D0B4L3S1";24;2;"uniform";0.221307539889007;3.72858038798618;0.226662605535239;0.142077111515721
"D0I4A1Y9";"ace-exchange";"N156_M3_normal-wide_D0I4A1Y9";156;3;"normal-wide";14428.7275252892;1934.15415287167;0.0446783073891845;0.109523970677296
"D0I4A1Y9";"k-means-exchange";"N156_M3_normal-wide_D0I4A1Y9";156;3;"normal-wide";14305.719379672;1934.28578199332;0.0056774597168219;0.325102461559214
"D0I4A1Y9";"kplus";"N156_M3_normal-wide_D0I4A1Y9";156;3;"normal-wide";14442.4792965874;1934.26611298412;0.0170723874823367;0.00675467347212363
"D0I4A1Y9";"random";"N156_M3_normal-wide_D0I4A1Y9";156;3;"normal-wide";14130.4450864594;1893.56780820277;0.667239229501283;0.483448692174644
"D1P9C3S8";"ace-exchange";"N276_M4_normal-wide_D1P9C3S8";276;4;"normal-wide";31148.1422748676;4217.33702201946;0.0283782872420649;0.0893915154362976
"D1P9C3S8";"k-means-exchange";"N276_M4_normal-wide_D1P9C3S8";276;4;"normal-wide";30664.1648177872;4217.45794799491;0.00708331131401421;0.441698264503895
"D1P9C3S8";"kplus";"N276_M4_normal-wide_D1P9C3S8";276;4;"normal-wide";31173.3072290467;4217.44451986256;0.0102977574960448;0.00450029164153642
"D1P9C3S8";"random";"N276_M4_normal-wide_D1P9C3S8";276;4;"normal-wide";30666.4827800739;4127.70575756344;0.708656538793185;0.358870978184435
"D1U7Q2Y9";"ace-exchange";"N36_M2_normal_D1U7Q2Y9";36;2;"normal";61.9120659661833;54.5620445111723;0.083654366811761;0.176592932638855
"D1U7Q2Y9";"k-means-exchange";"N36_M2_normal_D1U7Q2Y9";36;2;"normal";54.7211418054102;54.6438433236264;0.0190112561022199;0.534985744967397
"D1U7Q2Y9";"kplus";"N36_M2_normal_D1U7Q2Y9";36;2;"normal";62.7246091395363;54.6250538655693;0.0467450491343087;0.0264668242518284
"D1U7Q2Y9";"random";"N36_M2_normal_D1U7Q2Y9";36;2;"normal";57.593809167931;51.3672543256012;0.408524382049252;0.449728931880623
"D3F9X1Q2";"ace-exchange";"N192_M4_uniform_D3F9X1Q2";192;4;"uniform";4.42968360873984;64.812564580188;0.0034443029629377;0.0116672078291539
"D3F9X1Q2";"k-means-exchange";"N192_M4_uniform_D3F9X1Q2";192;4;"uniform";4.39567290148348;64.8137540829976;0.00205585000973466;0.0323887056512141
"D3F9X1Q2";"kplus";"N192_M4_uniform_D3F9X1Q2";192;4;"uniform";4.4345452142777;64.8137621266231;0.00190697091602493;0.00570810662812243
"D3F9X1Q2";"random";"N192_M4_uniform_D3F9X1Q2";192;4;"uniform";4.39442988737019;63.6723805744454;0.0958478386783098;0.0319367135346955
"D3M6Y1W7";"ace-exchange";"N36_M3_normal_D3M6Y1W7";36;3;"normal";184.31999289594;110.199644887856;0.130318175479248;0.263596382113601
"D3M6Y1W7";"k-means-exchange";"N36_M3_normal_D3M6Y1W7";36;3;"normal";165.210070938904;110.452840685491;0.046995727755081;0.540795476165853
"D3M6Y1W7";"kplus";"N36_M3_normal_D3M6Y1W7";36;3;"normal";188.248950567226;110.35364190689;0.0870330578540512;0.0567125069115519
"D3M6Y1W7";"random";"N36_M3_normal_D3M6Y1W7";36;3;"normal";181.922225983982;100.573167802073;0.707675631924972;0.32113634417293
"D3R5T4B9";"ace-exchange";"N144_M2_uniform_D3R5T4B9";144;2;"uniform";1.72991172469491;24.6906842517028;0.00481308431739713;0.00761707427064595
"D3R5T4B9";"k-means-exchange";"N144_M2_uniform_D3R5T4B9";144;2;"uniform";1.7083132738102;24.691615157844;0.000366059649321793;0.0399782214221304
"D3R5T4B9";"kplus";"N144_M2_uniform_D3R5T4B9";144;2;"uniform";1.73073297218466;24.691593229257;0.000733816071361637;0.00114561720330777
"D3R5T4B9";"random";"N144_M2_uniform_D3R5T4B9";144;2;"uniform";1.67731143667158;24.2806734266468;0.0931406410462741;0.0574569722861275
"D4Q1G2J9";"ace-exchange";"N72_M3_uniform_D4Q1G2J9";72;3;"uniform";1.24144189415188;18.7848348241912;0.0111698821549201;0.0190023263182802
"D4Q1G2J9";"k-means-exchange";"N72_M3_uniform_D4Q1G2J9";72;3;"uniform";1.17408182160321;18.7902315979721;0.00422625027648689;0.0740127623887421
"D4Q1G2J9";"kplus";"N72_M3_uniform_D4Q1G2J9";72;3;"uniform";1.24442508174164;18.7894175888761;0.00648346573062653;0.0107807275286809
"D4Q1G2J9";"random";"N72_M3_uniform_D4Q1G2J9";72;3;"uniform";1.16974613747176;18.4178886787579;0.0998404282360787;0.0832851228708024
"D4U9O7N6";"ace-exchange";"N132_M2_normal_D4U9O7N6";132;2;"normal";593.581093187264;272.935185188447;0.0208099128507034;0.107863915881902
"D4U9O7N6";"k-means-exchange";"N132_M2_normal_D4U9O7N6";132;2;"normal";568.283938049058;272.95509933308;0.00212873710596411;0.400163200793257
"D4U9O7N6";"kplus";"N132_M2_normal_D4U9O7N6";132;2;"normal";595.464937362213;272.954362798572;0.00444365904034009;0.000988369061215744
"D4U9O7N6";"random";"N132_M2_normal_D4U9O7N6";132;2;"normal";589.219645649818;257.283447350329;0.575731312906492;0.165000800075115
"D4V6C8H7";"ace-exchange";"N96_M4_normal_D4V6C8H7";96;4;"normal";662.16939127551;380.367788371361;0.0345244349482476;0.171758093069209
"D4V6C8H7";"k-means-exchange";"N96_M4_normal_D4V6C8H7";96;4;"normal";659.267807077111;380.435734931108;0.016596807963086;0.187724563900534
"D4V6C8H7";"kplus";"N96_M4_normal_D4V6C8H7";96;4;"normal";668.135682833366;380.429880283901;0.0180627162193048;0.0163257203772129
"D4V6C8H7";"random";"N96_M4_normal_D4V6C8H7";96;4;"normal";632.438284094203;374.035739969355;0.324105255415343;0.36889009745365
"D4Y7F5B3";"ace-exchange";"N288_M2_normal-wide_D4Y7F5B3";288;2;"normal-wide";19303.9556818579;2339.50927837588;0.0238322874995012;0.0912249877790015
"D4Y7F5B3";"k-means-exchange";"N288_M2_normal-wide_D4Y7F5B3";288;2;"normal-wide";19022.4848347598;2339.57476219008;0.000392567683475205;0.453542083220074
"D4Y7F5B3";"kplus";"N288_M2_normal-wide_D4Y7F5B3";288;2;"normal-wide";19314.0479516932;2339.5744220951;0.00207514734212012;0.000504738425542772
"D4Y7F5B3";"random";"N288_M2_normal-wide_D4Y7F5B3";288;2;"normal-wide";19126.9961465545;2334.15310149396;0.252144141479772;0.372257782894843
"D5B6S1K0";"ace-exchange";"N96_M2_normal_D5B6S1K0";96;2;"normal";260.914080055273;161.851032260235;0.0404276700861321;0.0777760966983371
"D5B6S1K0";"k-means-exchange";"N96_M2_normal_D5B6S1K0";96;2;"normal";250.244995800769;161.895915777341;0.00275396588363347;0.356493494128502
"D5B6S1K0";"kplus";"N96_M2_normal_D5B6S1K0";96;2;"normal";261.505318066499;161.895774297782;0.00326313518300612;0.00396678677942414
"D5B6S1K0";"random";"N96_M2_normal_D5B6S1K0";96;2;"normal";254.208370040473;158.926635036137;0.324794390359066;0.282923484022543
"D5F7W0M6";"ace-exchange";"N144_M2_uniform_D5F7W0M6";144;2;"uniform";1.77522111002678;24.1531757069634;0.00409345152891349;0.00474234639249071
"D5F7W0M6";"k-means-exchange";"N144_M2_uniform_D5F7W0M6";144;2;"uniform";1.75469354012952;24.1541359282514;0.00032293631294239;0.0370412438062424
"D5F7W0M6";"kplus";"N144_M2_uniform_D5F7W0M6";144;2;"uniform";1.77554440354634;24.154134286396;0.000366656555949391;0.00076472450419976
"D5F7W0M6";"random";"N144_M2_uniform_D5F7W0M6";144;2;"uniform";1.75275948549564;23.6027854142882;0.110001161151255;0.045988049762848
"D6M8X1H2";"ace-exchange";"N60_M3_uniform_D6M8X1H2";60;3;"uniform";0.975837024653575;13.7059001952422;0.0165355669489751;0.0275312355113255
"D6M8X1H2";"k-means-exchange";"N60_M3_uniform_D6M8X1H2";60;3;"uniform";0.96525405164431;13.7124961000395;0.00658633627721831;0.046146149876177
"D6M8X1H2";"kplus";"N60_M3_uniform_D6M8X1H2";60;3;"uniform";0.979657968135854;13.7126619296776;0.00647504914862418;0.0185964367722939
"D6M8X1H2";"random";"N60_M3_uniform_D6M8X1H2";60;3;"uniform";0.915771943101451;13.0916095144153;0.152330399304628;0.0874085881774254
"D6W7N0E1";"ace-exchange";"N60_M3_normal-wide_D6W7N0E1";60;3;"normal-wide";3424.08195688059;610.089811249972;0.119829857960069;0.132408285768931
"D6W7N0E1";"k-means-exchange";"N60_M3_normal-wide_D6W7N0E1";60;3;"normal-wide";3097.75897084156;610.540445901063;0.0364383231255983;1.04336114667754
"D6W7N0E1";"kplus";"N60_M3_normal-wide_D6W7N0E1";60;3;"normal-wide";3429.72412235817;610.300936186888;0.0979080499370398;0.0292659897959884
"D6W7N0E1";"random";"N60_M3_normal-wide_D6W7N0E1";60;3;"normal-wide";3263.68018722609;586.800005773057;0.880567121765404;0.645286199158549
"D7E2Q9V1";"ace-exchange";"N132_M4_uniform_D7E2Q9V1";132;4;"uniform";2.98026312259193;43.6383610866348;0.00934170858024366;0.0170513858017606
"D7E2Q9V1";"k-means-exchange";"N132_M4_uniform_D7E2Q9V1";132;4;"uniform";2.92308461639658;43.6460947313759;0.00265098317476897;0.0505123926997084
"D7E2Q9V1";"kplus";"N132_M4_uniform_D7E2Q9V1";132;4;"uniform";2.98754846862076;43.6446412447481;0.00469525085381146;0.0078177420774989
"D7E2Q9V1";"random";"N132_M4_uniform_D7E2Q9V1";132;4;"uniform";2.87098363722725;42.9589367655677;0.087807516112331;0.0648105986554177
"D7F3G1Q9";"ace-exchange";"N156_M2_uniform_D7F3G1Q9";156;2;"uniform";1.82003792054524;25.9605693039209;0.00412332648351699;0.00230503564176623
"D7F3G1Q9";"k-means-exchange";"N156_M2_uniform_D7F3G1Q9";156;2;"uniform";1.80660472244798;25.9615973741321;0.000347791266484321;0.026809091899324
"D7F3G1Q9";"kplus";"N156_M2_uniform_D7F3G1Q9";156;2;"uniform";1.8200994784893;25.9615833510684;0.000608994771774118;0.000889623508145115
"D7F3G1Q9";"random";"N156_M2_uniform_D7F3G1Q9";156;2;"uniform";1.78662649313733;25.415660599588;0.0932300008970718;0.0524929283383561
"D7R0I8M9";"ace-exchange";"N36_M4_uniform_D7R0I8M9";36;4;"uniform";0.751345373463154;11.7998956986357;0.0349667428009624;0.0634355803477687
"D7R0I8M9";"k-means-exchange";"N36_M4_uniform_D7R0I8M9";36;4;"uniform";0.712453096307386;11.8174958059078;0.0216779337626779;0.105800927302137
"D7R0I8M9";"kplus";"N36_M4_uniform_D7R0I8M9";36;4;"uniform";0.7723903730876;11.813101741649;0.0256476222485717;0.0344431982425173
"D7R0I8M9";"random";"N36_M4_uniform_D7R0I8M9";36;4;"uniform";0.689741931617244;11.5800527357162;0.101938589948178;0.123440577932048
"D8S7G9P5";"ace-exchange";"N240_M1_uniform_D8S7G9P5";240;1;"uniform";1.35054476851237;20.8874271442625;0.000904888702401241;0.0010899559952976
"D8S7G9P5";"k-means-exchange";"N240_M1_uniform_D8S7G9P5";240;1;"uniform";1.33527818602991;20.8874524423859;1.64657055090611e-06;0.0341059929983507
"D8S7G9P5";"kplus";"N240_M1_uniform_D8S7G9P5";240;1;"uniform";1.35055933601275;20.8874524413897;5.68475030982007e-06;2.28830270460056e-06
"D8S7G9P5";"random";"N240_M1_uniform_D8S7G9P5";240;1;"uniform";1.34790084245545;20.7897604588095;0.0490032501441116;0.0156408522582658
"D8X2R6E9";"ace-exchange";"N192_M1_normal-wide_D8X2R6E9";192;1;"normal-wide";6136.10231018379;732.051238575338;0.0200655526337085;0.097706408110289
"D8X2R6E9";"k-means-exchange";"N192_M1_normal-wide_D8X2R6E9";192;1;"normal-wide";5888.12044280068;732.061946834214;1.16979386209776e-05;0.861141631934824
"D8X2R6E9";"kplus";"N192_M1_normal-wide_D8X2R6E9";192;1;"normal-wide";6140.0841711034;732.061946414608;0.00012571936901401;2.99001712482649e-05
"D8X2R6E9";"random";"N192_M1_normal-wide_D8X2R6E9";192;1;"normal-wide";6114.84566952167;718.623707267978;0.664101953735612;0.225179620390163
"E0B2I1L8";"ace-exchange";"N60_M3_uniform_E0B2I1L8";60;3;"uniform";0.967041661017225;14.9162764664419;0.0144521978321589;0.0295808796904912
"E0B2I1L8";"k-means-exchange";"N60_M3_uniform_E0B2I1L8";60;3;"uniform";0.938230352819282;14.921891271558;0.0067106899132745;0.0632929269429287
"E0B2I1L8";"kplus";"N60_M3_uniform_E0B2I1L8";60;3;"uniform";0.97131940067875;14.9197124590476;0.0100665053249233;0.0193639392182274
"E0B2I1L8";"random";"N60_M3_uniform_E0B2I1L8";60;3;"uniform";0.921458018129165;14.1330461727123;0.14988688335547;0.0614552871285679
"E0B8U7H1";"ace-exchange";"N60_M1_normal-wide_E0B8U7H1";60;1;"normal-wide";1916.85667683968;256.597112997012;0.0609796758580202;0.569044690103841
"E0B8U7H1";"k-means-exchange";"N60_M1_normal-wide_E0B8U7H1";60;1;"normal-wide";1882.71817819261;256.630219095772;0.000753617054249145;0.612791547756328
"E0B8U7H1";"kplus";"N60_M1_normal-wide_E0B8U7H1";60;1;"normal-wide";1955.42296268828;256.62992765173;0.0060559819555801;0.00135087234338949
"E0B8U7H1";"random";"N60_M1_normal-wide_E0B8U7H1";60;1;"normal-wide";1833.09384610566;250.49226119402;0.737254174799913;0.913507471923924
"E0L1F8R5";"ace-exchange";"N216_M2_normal-wide_E0L1F8R5";216;2;"normal-wide";13420.8978593498;1763.14753160435;0.0265854762178841;0.0782077085121018
"E0L1F8R5";"k-means-exchange";"N216_M2_normal-wide_E0L1F8R5";216;2;"normal-wide";13210.4895960449;1763.1913227376;0.000729850796171723;0.456477463962537
"E0L1F8R5";"kplus";"N216_M2_normal-wide_E0L1F8R5";216;2;"normal-wide";13427.03750145;1763.19041301974;0.00354214133990425;0.000780713859935167
"E0L1F8R5";"random";"N216_M2_normal-wide_E0L1F8R5";216;2;"normal-wide";13078.3557160483;1743.08535487851;0.574368607683891;0.464669288776005
"E1Q4B9X8";"ace-exchange";"N240_M2_normal_E1Q4B9X8";240;2;"normal";960.871559934746;480.482210363155;0.0131533727960603;0.0164048169566359
"E1Q4B9X8";"k-means-exchange";"N240_M2_normal_E1Q4B9X8";240;2;"normal";943.698241397871;480.497233193841;0.00039709400047293;0.242794096188945
"E1Q4B9X8";"kplus";"N240_M2_normal_E1Q4B9X8";240;2;"normal";960.978229623925;480.497152926491;0.00105788208075041;0.000434267643916797
