"file";"ID";"N";"M";"DIST";"method";"result"
"N192_M1_uniform_D9U3V1Z0";"D9U3V1Z0";192;1;"uniform";"ace-exchange";"4, 4, 2, 2, 3, 2, 1, 4, 4, 4, 1, 4, 4, 2, 1, 1, 2, 1, 2, 3, 3, 1, 1, 1, 1, 2, 4, 2, 2, 1, 4, 3, 4, 2, 2, 4, 3, 3, 1, 4, 3, 2, 2, 2, 1, 1, 2, 1, 3, 3, 4, 2, 3, 1, 3, 1, 1, 2, 2, 4, 2, 1, 1, 4, 2, 2, 2, 1, 1, 1, 4, 4, 2, 2, 1, 3, 2, 4, 1, 4, 4, 4, 2, 2, 3, 3, 4, 1, 3, 1, 3, 4, 4, 2, 1, 4, 4, 1, 3, 3, 3, 4, 3, 2, 1, 3, 3, 3, 4, 2, 3, 2, 1, 3, 4, 1, 3, 3, 4, 2, 3, 4, 4, 3, 1, 4, 3, 1, 1, 2, 3, 2, 3, 1, 3, 1, 4, 1, 2, 1, 3, 3, 2, 4, 1, 1, 1, 1, 2, 1, 4, 3, 4, 3, 4, 4, 4, 3, 2, 4, 4, 1, 4, 2, 2, 2, 3, 4, 2, 3, 3, 2, 3, 4, 2, 2, 2, 3, 2, 3, 1, 4, 1, 4, 1, 3, 4, 3, 3, 3, 1, 2"
"N192_M1_uniform_D9U3V1Z0";"D9U3V1Z0";192;1;"uniform";"k-means-exchange";"1, 1, 1, 3, 1, 1, 2, 4, 2, 3, 3, 3, 1, 3, 2, 2, 3, 4, 2, 1, 1, 4, 3, 2, 1, 4, 4, 4, 3, 4, 1, 3, 1, 3, 4, 4, 3, 4, 1, 4, 2, 2, 2, 4, 3, 4, 3, 2, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 2, 1, 4, 1, 4, 3, 4, 1, 2, 3, 1, 3, 1, 1, 4, 3, 4, 1, 2, 2, 3, 2, 3, 4, 1, 2, 4, 2, 4, 1, 2, 4, 3, 2, 1, 1, 3, 3, 4, 3, 2, 1, 3, 4, 2, 1, 2, 4, 2, 2, 1, 3, 2, 2, 3, 4, 2, 3, 1, 2, 2, 1, 4, 1, 1, 2, 1, 2, 3, 3, 2, 2, 3, 2, 2, 4, 4, 4, 4, 3, 2, 3, 4, 2, 1, 1, 2, 4, 4, 4, 4, 2, 2, 3, 3, 2, 3, 2, 4, 4, 4, 1, 1, 2, 3, 1, 4, 1, 2, 4, 1, 1, 1, 2, 3, 4, 1, 2, 4, 1, 1, 2, 3, 1, 1, 3, 4, 3, 3, 2, 1, 1, 4, 1"
"N192_M1_uniform_D9U3V1Z0";"D9U3V1Z0";192;1;"uniform";"kplus";"1, 2, 1, 4, 4, 2, 1, 1, 2, 4, 2, 1, 3, 3, 3, 4, 1, 3, 1, 1, 3, 1, 1, 4, 1, 1, 3, 3, 2, 4, 1, 3, 3, 4, 2, 2, 4, 3, 4, 2, 4, 1, 1, 3, 3, 4, 3, 2, 4, 2, 1, 3, 2, 4, 3, 3, 1, 3, 4, 4, 1, 1, 2, 1, 3, 1, 1, 1, 4, 1, 4, 2, 3, 2, 2, 3, 1, 2, 1, 1, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 1, 3, 4, 2, 2, 2, 4, 4, 4, 2, 4, 1, 3, 2, 4, 2, 3, 4, 1, 1, 3, 1, 3, 1, 4, 4, 2, 4, 1, 3, 1, 2, 4, 4, 4, 2, 4, 4, 2, 3, 1, 2, 3, 3, 4, 2, 1, 2, 3, 3, 4, 4, 4, 4, 4, 1, 4, 1, 2, 4, 3, 1, 1, 3, 3, 3, 3, 4, 1, 1, 1, 4, 1, 4, 2, 1, 3, 3, 2, 2, 3, 2, 4, 4, 2, 4, 2, 2, 2, 3, 1, 4, 3, 1, 3, 3, 2, 3, 4, 3, 3"
"N192_M1_uniform_D9U3V1Z0";"D9U3V1Z0";192;1;"uniform";"random";"4, 3, 4, 4, 1, 2, 1, 3, 4, 3, 4, 1, 4, 3, 4, 4, 2, 4, 2, 1, 1, 4, 1, 3, 1, 4, 4, 2, 3, 2, 2, 1, 2, 3, 3, 4, 3, 3, 3, 2, 2, 4, 2, 3, 1, 3, 1, 1, 4, 4, 1, 2, 3, 1, 2, 3, 4, 4, 4, 3, 4, 1, 2, 2, 2, 1, 3, 1, 3, 2, 3, 4, 2, 2, 3, 2, 4, 1, 1, 1, 2, 2, 3, 3, 1, 3, 2, 3, 2, 1, 3, 4, 2, 2, 1, 3, 2, 2, 3, 1, 2, 3, 3, 2, 4, 2, 4, 1, 2, 4, 4, 3, 2, 4, 1, 4, 4, 1, 2, 2, 4, 4, 4, 1, 1, 3, 3, 3, 3, 1, 1, 4, 4, 3, 1, 3, 3, 3, 1, 1, 2, 3, 2, 1, 3, 2, 4, 3, 2, 4, 3, 3, 1, 4, 4, 4, 2, 2, 1, 4, 3, 3, 2, 1, 4, 2, 2, 1, 4, 4, 1, 2, 1, 3, 2, 1, 3, 3, 1, 2, 1, 4, 1, 2, 1, 4, 2, 4, 1, 1, 1, 4"
"N36_M4_uniform_B0X6S8F2";"B0X6S8F2";36;4;"uniform";"ace-exchange";"2, 2, 4, 2, 1, 4, 4, 1, 3, 4, 4, 1, 4, 3, 2, 2, 3, 1, 4, 1, 1, 4, 1, 2, 3, 3, 3, 1, 3, 1, 2, 4, 3, 2, 3, 2"
"N36_M4_uniform_B0X6S8F2";"B0X6S8F2";36;4;"uniform";"k-means-exchange";"4, 4, 3, 2, 1, 3, 2, 1, 4, 2, 4, 3, 1, 2, 4, 2, 1, 3, 4, 3, 1, 2, 1, 2, 1, 2, 4, 1, 4, 2, 3, 1, 4, 3, 3, 3"
"N36_M4_uniform_B0X6S8F2";"B0X6S8F2";36;4;"uniform";"kplus";"1, 1, 3, 4, 1, 2, 2, 4, 2, 4, 3, 1, 2, 3, 1, 3, 3, 2, 3, 1, 1, 4, 4, 1, 3, 2, 4, 2, 4, 1, 3, 2, 4, 4, 3, 2"
"N36_M4_uniform_B0X6S8F2";"B0X6S8F2";36;4;"uniform";"random";"4, 4, 3, 2, 3, 3, 1, 3, 1, 2, 3, 4, 2, 3, 2, 1, 1, 1, 3, 4, 4, 4, 2, 3, 3, 2, 2, 4, 1, 1, 2, 4, 2, 1, 1, 4"
"N300_M2_normal-wide_J1P8X4Q0";"J1P8X4Q0";300;2;"normal-wide";"ace-exchange";"1, 3, 2, 4, 1, 3, 2, 1, 2, 3, 4, 4, 4, 1, 3, 4, 2, 1, 3, 2, 4, 2, 1, 4, 3, 3, 3, 4, 4, 4, 3, 1, 4, 4, 4, 4, 1, 2, 4, 3, 3, 4, 4, 1, 3, 3, 3, 2, 2, 4, 1, 4, 3, 3, 2, 1, 1, 2, 4, 4, 2, 4, 3, 4, 4, 4, 4, 1, 2, 3, 2, 1, 1, 3, 3, 3, 3, 1, 3, 2, 1, 4, 1, 1, 1, 2, 2, 1, 2, 4, 1, 2, 2, 2, 4, 1, 2, 3, 2, 1, 2, 1, 4, 1, 1, 2, 1, 3, 2, 4, 3, 2, 4, 1, 1, 3, 2, 2, 3, 3, 3, 2, 1, 3, 3, 1, 2, 2, 4, 4, 1, 1, 1, 2, 2, 3, 1, 3, 4, 4, 2, 3, 1, 3, 4, 3, 4, 3, 4, 1, 1, 1, 1, 3, 2, 3, 2, 3, 1, 4, 2, 4, 4, 4, 1, 4, 4, 1, 3, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 4, 1, 4, 4, 2, 4, 1, 2, 4, 4, 2, 3, 4, 2, 2, 2, 1, 1, 3, 1, 2, 1, 3, 2, 3, 3, 2, 3, 2, 3, 4, 2, 3, 3, 4, 3, 4, 3, 4, 2, 2, 4, 3, 3, 4, 1, 1, 2, 2, 4, 4, 1, 1, 4, 2, 1, 3, 2, 3, 3, 1, 2, 1, 4, 4, 1, 4, 1, 3, 2, 2, 4, 2, 2, 2, 4, 4, 2, 4, 1, 4, 4, 4, 3, 4, 3, 4, 1, 3, 2, 3, 1, 1, 3, 3, 2, 2, 1, 4, 3, 2, 3, 3, 2, 3, 1, 1, 3, 3, 3, 1, 3, 1, 3, 1, 4, 1, 1, 3"
"N300_M2_normal-wide_J1P8X4Q0";"J1P8X4Q0";300;2;"normal-wide";"k-means-exchange";"4, 4, 1, 3, 2, 4, 4, 3, 2, 4, 3, 3, 2, 4, 2, 1, 4, 1, 4, 1, 1, 3, 3, 2, 1, 1, 3, 4, 2, 2, 2, 1, 3, 2, 2, 2, 1, 4, 4, 2, 4, 2, 3, 1, 2, 3, 1, 2, 2, 3, 1, 2, 3, 1, 4, 1, 4, 1, 4, 4, 2, 2, 3, 3, 1, 3, 4, 2, 4, 1, 3, 3, 1, 2, 3, 2, 4, 2, 3, 1, 1, 1, 4, 1, 4, 3, 1, 2, 1, 1, 2, 1, 2, 4, 1, 2, 3, 4, 1, 3, 1, 1, 2, 2, 3, 4, 4, 1, 4, 3, 2, 2, 2, 2, 2, 1, 3, 1, 2, 4, 4, 4, 4, 3, 1, 4, 4, 4, 3, 1, 2, 2, 1, 3, 2, 3, 3, 1, 3, 1, 2, 4, 3, 4, 3, 2, 4, 4, 3, 4, 1, 1, 4, 4, 2, 4, 2, 1, 4, 2, 4, 4, 1, 2, 2, 1, 3, 4, 2, 1, 2, 4, 1, 2, 4, 3, 1, 4, 3, 1, 4, 4, 1, 3, 1, 1, 3, 1, 2, 2, 1, 3, 3, 4, 2, 2, 2, 2, 3, 2, 2, 3, 2, 3, 4, 2, 3, 1, 3, 1, 3, 4, 1, 3, 3, 2, 3, 4, 3, 3, 3, 1, 3, 4, 2, 1, 2, 1, 1, 3, 2, 4, 1, 4, 2, 1, 1, 1, 3, 1, 3, 3, 4, 1, 4, 3, 4, 2, 3, 2, 2, 1, 1, 4, 2, 3, 2, 4, 3, 1, 1, 4, 3, 3, 4, 3, 3, 4, 4, 1, 2, 1, 4, 3, 3, 4, 1, 3, 2, 1, 2, 4, 3, 4, 2, 3, 3, 2, 3, 4, 2, 1, 4, 4, 2, 4, 4, 3, 3, 1"
"N300_M2_normal-wide_J1P8X4Q0";"J1P8X4Q0";300;2;"normal-wide";"kplus";"3, 3, 1, 1, 1, 4, 3, 3, 4, 2, 4, 3, 4, 4, 3, 2, 4, 4, 4, 3, 4, 3, 1, 2, 4, 2, 2, 4, 2, 2, 3, 3, 4, 3, 3, 4, 3, 4, 4, 2, 2, 1, 2, 1, 4, 1, 1, 3, 4, 4, 4, 4, 4, 3, 2, 1, 2, 2, 2, 1, 4, 3, 3, 1, 3, 2, 2, 4, 3, 3, 4, 3, 1, 4, 1, 2, 3, 1, 2, 1, 1, 2, 2, 3, 2, 3, 4, 1, 2, 4, 4, 3, 4, 3, 2, 2, 2, 3, 2, 3, 1, 3, 2, 1, 3, 2, 1, 2, 4, 4, 4, 4, 3, 3, 1, 4, 2, 3, 1, 4, 4, 2, 4, 2, 2, 1, 1, 2, 3, 4, 2, 2, 3, 4, 2, 2, 1, 4, 1, 1, 2, 1, 4, 3, 4, 1, 3, 2, 1, 4, 4, 1, 1, 3, 2, 3, 4, 4, 2, 1, 2, 2, 2, 4, 2, 4, 1, 1, 2, 3, 2, 1, 2, 3, 1, 1, 3, 3, 1, 3, 2, 4, 1, 3, 1, 4, 4, 2, 3, 4, 2, 1, 3, 4, 2, 1, 2, 3, 3, 4, 1, 4, 2, 4, 3, 3, 4, 1, 3, 1, 3, 4, 4, 1, 2, 1, 1, 1, 4, 4, 1, 3, 2, 2, 1, 3, 2, 4, 3, 2, 1, 2, 4, 4, 1, 4, 4, 2, 3, 1, 3, 3, 1, 3, 3, 1, 2, 2, 1, 1, 2, 1, 4, 2, 2, 1, 3, 1, 2, 4, 3, 1, 3, 3, 1, 2, 4, 4, 2, 4, 1, 1, 1, 3, 1, 4, 3, 2, 3, 3, 3, 1, 4, 4, 1, 1, 1, 1, 3, 2, 2, 3, 1, 2, 2, 3, 3, 1, 3, 4"
"N300_M2_normal-wide_J1P8X4Q0";"J1P8X4Q0";300;2;"normal-wide";"random";"3, 4, 1, 4, 3, 2, 3, 3, 4, 2, 2, 4, 4, 1, 2, 2, 3, 1, 3, 3, 1, 2, 3, 1, 3, 3, 1, 4, 4, 3, 2, 4, 2, 2, 4, 4, 4, 3, 1, 4, 2, 3, 2, 3, 4, 4, 3, 4, 3, 3, 3, 2, 1, 3, 2, 1, 1, 1, 2, 4, 2, 2, 4, 3, 3, 4, 1, 2, 2, 4, 2, 4, 4, 2, 4, 1, 1, 4, 3, 4, 1, 2, 1, 3, 2, 1, 1, 1, 1, 3, 4, 4, 3, 2, 2, 3, 1, 1, 3, 3, 1, 1, 4, 4, 4, 1, 4, 2, 2, 4, 1, 1, 2, 3, 1, 2, 2, 4, 4, 2, 2, 2, 2, 1, 1, 3, 2, 1, 3, 2, 3, 2, 2, 1, 4, 2, 3, 3, 1, 2, 1, 4, 1, 3, 4, 3, 1, 2, 1, 3, 4, 2, 4, 1, 4, 3, 3, 2, 2, 4, 4, 4, 4, 1, 4, 3, 1, 1, 2, 1, 3, 4, 4, 1, 3, 1, 2, 3, 2, 3, 4, 1, 4, 1, 3, 1, 3, 2, 2, 3, 4, 3, 2, 2, 4, 3, 3, 3, 2, 1, 2, 2, 3, 3, 1, 2, 4, 2, 1, 2, 3, 3, 3, 4, 1, 1, 3, 1, 2, 3, 4, 4, 3, 3, 4, 4, 4, 1, 4, 2, 2, 1, 1, 2, 4, 3, 3, 2, 4, 2, 2, 1, 1, 2, 4, 1, 4, 3, 1, 4, 4, 1, 4, 3, 3, 3, 4, 4, 2, 4, 1, 3, 4, 4, 4, 2, 3, 2, 1, 2, 4, 1, 3, 2, 3, 2, 1, 1, 3, 2, 1, 2, 1, 3, 1, 4, 3, 1, 2, 4, 1, 1, 2, 3, 1, 3, 1, 2, 1, 4"
"N264_M1_normal-wide_R4M2I9T8";"R4M2I9T8";264;1;"normal-wide";"ace-exchange";"4, 2, 2, 4, 4, 3, 1, 1, 3, 3, 2, 2, 2, 2, 1, 2, 3, 2, 2, 3, 4, 2, 3, 4, 1, 4, 3, 3, 4, 3, 1, 3, 4, 3, 3, 4, 3, 3, 2, 4, 2, 4, 2, 1, 4, 1, 3, 2, 2, 4, 1, 3, 1, 2, 2, 1, 4, 4, 1, 3, 1, 3, 4, 4, 3, 3, 3, 3, 3, 2, 3, 1, 4, 4, 3, 2, 4, 1, 4, 2, 1, 1, 2, 3, 2, 1, 2, 4, 3, 3, 2, 1, 1, 2, 1, 2, 4, 4, 2, 1, 2, 4, 1, 3, 1, 1, 4, 4, 2, 2, 1, 3, 4, 1, 3, 2, 3, 1, 3, 4, 3, 3, 4, 4, 1, 2, 1, 3, 3, 2, 4, 4, 1, 1, 1, 4, 2, 1, 2, 1, 2, 4, 4, 3, 1, 2, 3, 1, 1, 4, 3, 4, 1, 1, 4, 4, 1, 2, 4, 2, 2, 3, 1, 4, 4, 2, 1, 3, 4, 2, 2, 2, 1, 3, 1, 4, 1, 1, 4, 2, 4, 1, 1, 4, 1, 2, 4, 1, 4, 2, 3, 4, 2, 4, 2, 3, 4, 3, 1, 2, 2, 3, 2, 1, 2, 1, 1, 3, 4, 3, 3, 4, 1, 1, 3, 1, 1, 1, 3, 4, 3, 4, 4, 3, 4, 3, 2, 2, 1, 1, 2, 4, 2, 3, 3, 3, 3, 2, 1, 2, 3, 4, 1, 4, 2, 3, 3, 3, 4, 3, 1, 1, 4, 2, 4, 1, 2, 2, 4, 3, 2, 2, 2, 3"
"N264_M1_normal-wide_R4M2I9T8";"R4M2I9T8";264;1;"normal-wide";"k-means-exchange";"2, 1, 3, 2, 4, 2, 4, 3, 4, 2, 2, 2, 3, 2, 2, 1, 2, 3, 2, 3, 4, 3, 2, 1, 2, 2, 1, 3, 1, 4, 3, 4, 4, 1, 1, 4, 4, 4, 3, 4, 1, 3, 3, 1, 1, 1, 2, 4, 4, 2, 3, 1, 4, 3, 1, 2, 3, 3, 2, 3, 4, 2, 4, 2, 2, 4, 1, 4, 1, 3, 4, 3, 3, 2, 3, 2, 4, 3, 4, 1, 3, 1, 1, 4, 4, 1, 2, 3, 1, 2, 3, 3, 3, 1, 2, 3, 3, 4, 1, 3, 1, 1, 3, 2, 2, 1, 3, 4, 3, 1, 3, 4, 1, 1, 3, 3, 4, 2, 2, 4, 1, 4, 4, 4, 1, 1, 3, 2, 4, 4, 2, 2, 3, 3, 3, 2, 1, 2, 1, 1, 2, 3, 2, 1, 2, 2, 3, 4, 2, 1, 2, 3, 1, 3, 4, 1, 3, 4, 4, 2, 2, 4, 1, 3, 2, 2, 2, 4, 1, 3, 2, 1, 4, 4, 3, 2, 4, 4, 3, 2, 1, 1, 2, 2, 2, 1, 4, 2, 2, 3, 3, 4, 2, 3, 3, 4, 3, 3, 3, 2, 3, 3, 1, 3, 2, 4, 4, 1, 3, 3, 1, 2, 4, 1, 1, 3, 4, 4, 1, 2, 1, 1, 4, 2, 1, 1, 2, 2, 3, 3, 4, 1, 3, 1, 4, 2, 1, 1, 1, 4, 1, 4, 4, 2, 4, 3, 1, 4, 4, 2, 4, 4, 4, 1, 1, 1, 1, 4, 2, 1, 4, 3, 4, 2"
"N264_M1_normal-wide_R4M2I9T8";"R4M2I9T8";264;1;"normal-wide";"kplus";"2, 4, 4, 3, 3, 3, 4, 4, 4, 2, 2, 3, 4, 4, 3, 2, 4, 4, 3, 3, 1, 2, 2, 3, 2, 4, 4, 4, 1, 2, 3, 3, 2, 3, 2, 1, 3, 2, 2, 1, 2, 1, 3, 2, 3, 2, 3, 4, 3, 3, 3, 1, 4, 4, 1, 4, 4, 3, 4, 4, 4, 3, 1, 4, 1, 2, 4, 1, 2, 3, 4, 3, 3, 2, 2, 3, 4, 2, 2, 2, 4, 4, 2, 1, 2, 4, 1, 4, 1, 4, 1, 2, 1, 2, 3, 4, 3, 4, 3, 1, 1, 1, 2, 2, 2, 3, 2, 1, 1, 3, 4, 1, 1, 1, 3, 3, 1, 1, 1, 3, 4, 3, 4, 1, 2, 2, 3, 2, 4, 2, 1, 3, 1, 4, 1, 1, 1, 1, 1, 2, 3, 1, 4, 1, 4, 2, 1, 2, 1, 3, 2, 3, 1, 4, 2, 1, 3, 2, 2, 4, 2, 2, 4, 2, 1, 2, 2, 2, 3, 2, 1, 1, 4, 3, 2, 3, 3, 1, 4, 3, 2, 3, 1, 3, 1, 1, 2, 4, 4, 4, 4, 1, 1, 4, 2, 1, 4, 1, 1, 4, 4, 3, 4, 3, 2, 3, 2, 3, 3, 3, 4, 4, 3, 4, 3, 3, 2, 2, 4, 1, 1, 4, 1, 4, 4, 4, 3, 2, 4, 2, 4, 4, 2, 1, 1, 2, 3, 1, 2, 3, 1, 1, 2, 3, 3, 1, 2, 2, 1, 2, 3, 1, 1, 3, 3, 1, 4, 3, 3, 4, 1, 3, 4, 2"
"N264_M1_normal-wide_R4M2I9T8";"R4M2I9T8";264;1;"normal-wide";"random";"2, 1, 2, 2, 2, 1, 1, 3, 2, 1, 3, 1, 4, 2, 3, 2, 3, 4, 4, 4, 1, 3, 1, 2, 4, 1, 3, 2, 1, 1, 1, 3, 2, 1, 2, 4, 4, 3, 1, 4, 3, 2, 2, 2, 3, 3, 4, 1, 1, 3, 1, 4, 1, 3, 1, 4, 3, 2, 1, 4, 3, 3, 2, 2, 3, 2, 2, 1, 4, 2, 1, 2, 1, 4, 3, 2, 4, 3, 2, 4, 3, 3, 2, 3, 4, 4, 2, 2, 4, 2, 2, 1, 4, 4, 3, 1, 3, 1, 3, 2, 1, 1, 2, 1, 2, 2, 4, 3, 2, 2, 3, 1, 2, 4, 2, 4, 4, 2, 3, 4, 1, 4, 1, 4, 1, 4, 1, 1, 1, 4, 2, 3, 1, 3, 4, 1, 4, 2, 1, 3, 2, 3, 3, 2, 3, 1, 4, 1, 3, 1, 4, 4, 2, 4, 3, 3, 4, 3, 1, 3, 2, 1, 3, 3, 4, 4, 3, 1, 2, 1, 2, 4, 4, 2, 3, 4, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 1, 3, 1, 4, 2, 1, 4, 1, 1, 2, 1, 2, 1, 3, 4, 1, 1, 2, 4, 3, 3, 3, 4, 3, 3, 1, 1, 2, 2, 4, 3, 2, 1, 2, 4, 3, 1, 2, 4, 4, 3, 2, 3, 4, 3, 2, 3, 4, 4, 1, 4, 3, 2, 4, 1, 2, 2, 4, 4, 4, 4, 4, 2, 4, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 1, 4, 2, 2"
"N36_M1_uniform_N2Q0C5A7";"N2Q0C5A7";36;1;"uniform";"ace-exchange";"2, 2, 4, 3, 3, 4, 4, 2, 2, 3, 4, 4, 1, 2, 1, 4, 2, 3, 3, 1, 2, 3, 1, 4, 1, 3, 2, 1, 3, 1, 1, 3, 1, 2, 4, 4"
"N36_M1_uniform_N2Q0C5A7";"N2Q0C5A7";36;1;"uniform";"k-means-exchange";"2, 2, 4, 4, 2, 4, 1, 4, 3, 1, 2, 1, 4, 1, 3, 2, 4, 2, 2, 3, 2, 1, 3, 3, 3, 1, 4, 2, 3, 4, 1, 1, 4, 1, 3, 3"
"N36_M1_uniform_N2Q0C5A7";"N2Q0C5A7";36;1;"uniform";"kplus";"1, 3, 2, 2, 2, 3, 3, 2, 2, 1, 1, 4, 4, 3, 4, 2, 1, 4, 3, 2, 3, 3, 4, 4, 4, 3, 1, 3, 2, 4, 1, 1, 4, 2, 1, 1"
"N36_M1_uniform_N2Q0C5A7";"N2Q0C5A7";36;1;"uniform";"random";"2, 4, 3, 2, 3, 2, 1, 3, 3, 4, 1, 1, 4, 4, 2, 2, 1, 3, 4, 3, 1, 3, 4, 1, 1, 3, 4, 3, 1, 4, 2, 2, 4, 2, 1, 2"
"N120_M5_uniform_H7O9L0C6";"H7O9L0C6";120;5;"uniform";"ace-exchange";"4, 1, 4, 4, 1, 1, 3, 3, 2, 2, 4, 2, 4, 3, 3, 2, 1, 1, 4, 2, 2, 3, 4, 3, 2, 4, 1, 2, 2, 2, 3, 1, 2, 3, 3, 2, 4, 4, 3, 1, 4, 3, 2, 1, 4, 3, 1, 2, 4, 3, 2, 2, 2, 3, 1, 4, 3, 1, 2, 1, 3, 2, 3, 1, 4, 3, 3, 3, 4, 4, 2, 3, 1, 1, 4, 3, 2, 1, 4, 3, 4, 4, 3, 1, 1, 3, 4, 1, 2, 2, 4, 2, 4, 3, 1, 4, 1, 1, 3, 1, 4, 2, 4, 2, 2, 2, 3, 3, 1, 4, 1, 4, 2, 1, 1, 4, 2, 1, 3, 1"
"N120_M5_uniform_H7O9L0C6";"H7O9L0C6";120;5;"uniform";"k-means-exchange";"3, 3, 2, 2, 4, 4, 2, 2, 2, 2, 3, 2, 4, 2, 4, 3, 4, 1, 3, 1, 3, 2, 1, 2, 1, 1, 4, 2, 1, 3, 2, 1, 4, 4, 4, 3, 1, 4, 3, 3, 1, 1, 2, 3, 3, 2, 4, 4, 4, 1, 1, 4, 3, 1, 1, 4, 2, 3, 4, 1, 4, 2, 1, 2, 3, 1, 4, 3, 2, 3, 2, 3, 1, 2, 4, 4, 4, 4, 4, 4, 2, 2, 1, 3, 3, 1, 3, 3, 1, 1, 3, 1, 3, 4, 2, 2, 3, 1, 1, 2, 2, 4, 1, 2, 1, 4, 2, 3, 3, 1, 4, 1, 3, 2, 4, 2, 3, 4, 3, 1"
"N120_M5_uniform_H7O9L0C6";"H7O9L0C6";120;5;"uniform";"kplus";"3, 1, 3, 4, 4, 4, 1, 1, 3, 1, 2, 3, 4, 2, 4, 1, 1, 3, 3, 3, 3, 2, 2, 4, 4, 1, 3, 1, 2, 3, 4, 2, 4, 3, 4, 2, 3, 2, 2, 1, 3, 4, 3, 1, 4, 3, 2, 1, 4, 3, 1, 1, 3, 1, 3, 1, 2, 4, 3, 4, 4, 2, 2, 2, 4, 3, 1, 4, 1, 2, 1, 1, 3, 3, 4, 1, 1, 4, 4, 1, 2, 2, 2, 2, 2, 1, 4, 3, 1, 1, 1, 2, 1, 4, 4, 4, 4, 3, 4, 4, 1, 3, 2, 3, 3, 2, 3, 2, 4, 2, 4, 3, 2, 2, 2, 1, 2, 1, 3, 2"
"N120_M5_uniform_H7O9L0C6";"H7O9L0C6";120;5;"uniform";"random";"2, 2, 1, 4, 2, 4, 4, 4, 2, 4, 3, 3, 3, 4, 2, 1, 3, 1, 1, 4, 1, 3, 2, 1, 2, 1, 1, 3, 4, 2, 2, 2, 4, 1, 3, 1, 4, 4, 3, 1, 2, 3, 3, 3, 3, 3, 3, 2, 4, 3, 4, 2, 1, 3, 3, 2, 3, 1, 1, 2, 2, 4, 2, 2, 3, 4, 3, 1, 4, 1, 1, 2, 1, 4, 4, 4, 4, 4, 4, 3, 2, 4, 3, 4, 3, 1, 3, 1, 4, 4, 1, 1, 3, 1, 1, 4, 3, 4, 3, 2, 2, 1, 3, 1, 2, 1, 3, 1, 2, 3, 2, 4, 2, 1, 2, 4, 1, 2, 2, 2"
"N288_M3_normal-wide_J3W2O4G6";"J3W2O4G6";288;3;"normal-wide";"ace-exchange";"1, 3, 4, 2, 3, 1, 1, 3, 3, 3, 3, 3, 4, 3, 3, 3, 2, 3, 1, 4, 1, 3, 3, 2, 4, 2, 1, 1, 1, 4, 4, 1, 2, 4, 1, 1, 3, 2, 2, 1, 3, 3, 4, 1, 2, 2, 3, 4, 3, 4, 1, 1, 1, 3, 4, 3, 2, 3, 3, 3, 1, 2, 4, 2, 3, 1, 1, 4, 1, 1, 3, 2, 4, 3, 4, 1, 1, 3, 4, 1, 2, 2, 2, 2, 1, 1, 3, 4, 4, 2, 3, 2, 4, 2, 2, 4, 4, 3, 4, 3, 2, 4, 2, 4, 2, 4, 1, 4, 2, 1, 2, 4, 1, 2, 3, 1, 3, 2, 2, 4, 1, 2, 2, 3, 1, 1, 4, 2, 2, 1, 2, 2, 3, 4, 3, 4, 4, 2, 2, 4, 3, 1, 2, 3, 4, 3, 4, 4, 4, 3, 4, 4, 1, 4, 3, 2, 3, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 4, 3, 1, 2, 1, 1, 1, 2, 1, 4, 1, 2, 4, 2, 2, 1, 3, 2, 4, 2, 4, 3, 4, 4, 1, 1, 2, 3, 3, 4, 4, 4, 4, 4, 1, 1, 2, 2, 1, 4, 3, 3, 3, 2, 4, 2, 1, 4, 4, 4, 1, 1, 1, 4, 2, 4, 2, 2, 2, 4, 1, 1, 3, 3, 3, 4, 2, 1, 4, 1, 3, 1, 2, 3, 1, 2, 1, 1, 4, 3, 4, 3, 4, 3, 3, 2, 3, 1, 2, 3, 1, 2, 1, 2, 1, 2, 3, 2, 1, 4, 2, 1, 2, 2, 3, 3, 2, 4, 1, 1, 1, 2, 1, 1, 1, 4, 2, 4, 4, 4"
